id	mol	type	q	x	y	z
230	4	4	-0.1268	24.19876101785401	5.688581503914655	7.538813290834229
2772	4	6	0.1268	28.811389698086877	5.946437878450652	10.454117362321206
464	4	8	-0.1595	27.2040727061629	6.553408948026176	15.312495291464934
229	4	6	0.1268	23.64670431371204	5.764016844795764	5.428185798324735
1173	3	4	-0.1268	25.023834361473675	9.632343416537507	8.689620166889789
1174	3	6	0.1268	24.249062755046477	8.835621612317441	8.57080493653262
1171	3	4	-0.1268	26.303662502683647	9.188512052995826	8.345219374755532
1172	3	6	0.1268	26.49302112403018	8.10599698731125	8.129073986773744
1469	3	4	-0.1268	21.91425289401031	10.991699649870077	6.767584722837129
1467	3	4	-0.1268	21.491431646558944	10.44365374770269	5.555842003217997
1170	3	6	0.1268	28.312231056096792	9.698973806567386	7.727553035496061
1169	3	4	-0.1268	27.36811333375468	10.06074989713473	8.240225019540738
475	4	6	0.1268	26.159893030627178	9.233473276318357	15.70794347272743
231	4	6	0.1268	25.24968119668432	6.078618964815151	7.491948325850693
1175	3	4	-0.1268	24.895330541012477	10.967862298604956	9.235661215064315
1044	3	6	0.1268	24.079913506793027	9.269834548685658	13.382007619150258
819	5	6	0.1268	28.087126284258343	5.371723549579317	6.596344541208512
212	4	8	-0.1595	24.49303143492331	5.539959468471659	10.093839275456414
213	4	1	0.027	25.91457312396726	5.506923810535476	9.887289112080426
211	4	4	0.0265	23.762573462422704	5.340036805084633	8.829320144341732
220	4	6	0.053	26.87534430224188	6.312542181248753	12.164057551905808
1042	3	6	0.1268	22.43183458207037	10.87655763969515	12.717043488873763
1167	3	4	-0.1268	27.19843334855177	11.335807452394212	8.644511142341802
1176	3	6	0.1268	23.97202861239658	11.367364043231865	9.466774046303748
228	4	4	-0.1268	23.4224760590711	5.394508504702934	6.456656520729329
685	6	6	0.1268	37.871497881474696	11.0857964729485	7.917357513747207
1043	3	4	-0.1268	23.022299721846704	9.054959217607804	13.628724653792004
2774	4	6	0.1268	29.184458855505262	7.382062313326216	8.85058919774594
1449	4	6	0.1268	29.385746457193303	8.778401303088376	14.558468645530253
808	5	6	0.053	26.502640927560403	9.845376306517633	5.0066806434046205
2107	5	6	0.053	26.15845869331532	11.6281152494259	5.71834044399322
1470	3	6	0.1268	22.90844971934826	10.7685514592044	7.059207447998605
2102	5	8	-0.1595	28.931498777158748	11.198203458758169	5.72722045595211
298	3	6	0.053	21.476980967284923	18.21226665362622	11.0247179892891
1447	4	6	0.1268	27.45255822929364	9.45811616847206	13.36306157849558
1448	4	4	-0.1268	29.45158591006769	9.708046664499996	13.875928247364696
1046	3	6	0.1268	23.391805137202955	7.239686978330239	14.62646284028913
1444	4	4	-0.1268	28.029298355390296	11.43319675960289	12.736748225737209
1446	4	4	-0.1268	28.26699098970041	10.130351700558958	13.213750916517816
1045	3	4	-0.1268	22.63188619869476	8.014206385481199	14.41657676135568
465	4	1	0.027	27.716153540482573	5.173868764772965	15.425319651335968
218	4	1	0.027	26.286600556783632	5.406695504823402	12.259911387841008
219	4	6	0.053	25.248868404636465	5.752130080913794	12.591079233236812
469	4	6	0.053	28.63504058853503	5.368712305892441	13.447610611431177
1041	3	4	-0.1268	22.11110566863475	10.057517021621194	13.379922883421669
800	5	8	-0.1595	26.992830831919967	7.1108773956035805	4.95217875404061
639	9	6	0.053	21.458076701166583	8.791328636163751	10.517823051285864
555	4	6	0.053	37.10487224776915	7.756685839072739	14.173367080902702
2770	4	6	0.1268	30.74157935911404	37.73429863523611	11.756790089042546
2771	4	4	-0.1268	29.84030942985321	6.126374139401465	10.311735861412558
2769	4	4	-0.1268	30.893230663789076	5.619504359969348	11.061190048012662
210	6	6	0.1268	37.5040939555491	9.658888347038138	13.890107716547776
2741	4	1	0.027	37.78829644003028	6.7570221214792205	11.054533860157836
2739	4	6	0.053	36.60617226582575	7.504841335828321	9.088746257824756
2743	4	6	0.053	37.34404655290247	7.699498570126606	11.212521940903082
2776	4	6	0.1268	31.589228085725832	7.979162869360037	8.014824414800605
557	4	8	-0.266	36.72532732205898	6.252244319770875	12.940955201837095
2775	4	4	-0.1268	31.4211424466617	7.290369243037606	8.857438924922544
2773	4	4	-0.1268	30.17281446400276	6.9761484759370544	9.248667711762392
690	6	4	-0.1268	37.89373961900544	7.607088034241856	6.384933781192527
686	6	4	-0.1268	36.84575128475511	9.697513351247665	6.580450628732554
688	6	4	-0.1268	36.74409270570415	8.359239240417633	6.118199431841864
1437	4	6	0.053	33.04235930197339	8.69619359304332	13.275807549520191
2736	4	6	0.053	34.802509389850414	5.045660144592761	8.705412132539879
1957	4	6	0.053	32.13980590627422	35.44686491910307	8.839573166977583
1435	4	6	0.053	31.3134665518634	7.773463798217248	14.02602542936091
1438	4	6	0.053	33.23845644035933	7.01388065196981	13.129367441237973
527	4	8	-0.1595	30.22618118420992	32.236347582536204	15.603294547643642
1479	4	6	0.053	32.03497930999134	5.55451347934008	14.753163287197268
2762	4	1	0.027	34.90508672801798	7.155094178618293	10.280251256653695
2764	4	6	0.053	34.910728751320804	8.197523321227388	10.67622936108057
2766	4	4	0.0265	32.47557047697419	6.789212458901983	9.657998799068649
2767	4	4	-0.1268	32.20856954690522	5.987592046779133	10.721574668867069
689	6	6	0.1268	36.07404722812277	8.212890924167823	5.27374129080893
1436	4	1	0.027	33.27245359572889	7.867663433886316	13.878614937167669
554	4	1	0.027	36.64778485880117	6.793795980811252	14.254108993817782
1434	4	2	0.08	32.069512511952524	7.964467010791419	14.77077192042242
896	5	4	-0.1268	32.41462242508588	5.441385225831541	6.157437049075498
684	6	4	-0.1268	37.79465781964466	10.062646618425775	7.59766075177669
899	5	6	0.1268	30.48444898328504	6.110732148544263	6.527339156764053
552	4	2	0.08	35.31887833517413	6.983619881378862	14.896140828832564
898	5	4	-0.1268	31.34193595401344	6.3063453518988855	5.9123050141195685
1439	4	8	-0.266	34.549892620489665	8.043170270917043	14.283476296800682
1431	4	1	0.027	31.914281595302523	9.3790224755057	15.418673210221703
553	4	6	0.053	34.71351657656162	6.073658191614489	14.866759940914765
687	6	6	0.1268	35.92794686728585	10.325253020007803	6.410326736859386
209	6	4	-0.1268	37.34580531158147	10.571389259605084	13.313890467467482
1430	4	8	-0.1595	31.759510747938243	10.2585129452495	14.25976040118204
1478	4	1	0.027	31.31347649826024	6.00477904951962	15.534385048068586
2763	4	6	0.053	34.664318833468755	6.629411112615914	11.255484853254815
1973	4	4	-0.1268	31.915382490662747	32.12817120647054	11.322382036908987
1429	4	4	0.0265	30.48727822521148	10.640467627497385	13.811143187838788
1480	4	6	0.053	30.336603254244	6.180009277299376	15.064756469050868
895	5	6	0.1268	34.33841471172957	37.814280935705646	5.742826556388572
556	4	6	0.053	37.346851474439134	6.17550106668285	14.912507150508798
208	6	6	0.1268	35.30965237371491	10.22620244302733	13.636989782547849
2113	5	6	0.1268	30.6482599673925	9.358214545332013	6.775492743393956
2101	5	4	0.0265	30.334602124377053	11.319779641941748	5.89908753982702
2112	5	4	-0.1268	31.04552920167335	10.284930867453484	6.427971367062132
2116	5	4	-0.1268	33.14336694126543	11.4627817066269	6.27110470161016
207	6	4	-0.1268	35.96682788952618	10.774499720900216	13.039754098274802
2114	5	4	-0.1268	32.417006943643784	10.354537414488584	6.6481552138979065
2115	5	6	0.1268	33.02708940549674	9.449005270369288	7.057521851353516
894	5	4	-0.1268	33.59523511574484	5.576345754059731	5.469141623593051
2735	4	1	0.027	35.7335890531702	5.625241992603855	8.415667466654593
2740	4	8	-0.266	36.94185250315671	5.89362684802423	10.391907699046552
2768	4	6	0.1268	33.068227901791005	5.448232262175323	11.267823669541215
2737	4	6	0.053	35.55260861723889	6.191798906994155	7.419574978470816
2738	4	2	0.08	36.09649162738718	6.6473448559159305	9.541882294188856
2765	4	8	-0.1595	33.81608678403032	7.146912158066561	9.299674563985608
2734	4	5	0.4241	37.541067658147966	5.101084591661239	8.39989528124885
2346	5	6	0.1268	23.754556906457864	17.35612134049822	6.492216449178232
367	2	6	0.053	25.01824557676198	17.2002498070745	13.776137502213311
1166	3	8	-0.266	23.372090429589345	16.166414499972824	9.10000690658598
1157	3	8	-0.1595	25.877090521383774	13.13844314708876	9.455806872844043
1156	3	4	0.0265	25.970662569037657	11.86265958589074	9.031699001683982
1168	3	6	0.1268	28.057783689902102	11.91370059743186	8.376834343761686
1955	4	8	-0.1595	31.356714304439	33.777946471051465	9.678070959598855
1160	3	6	0.053	24.09163810558456	13.595815605604669	8.722286822117514
1159	3	6	0.053	25.257585784416264	13.206974916325082	7.348478707885341
1158	3	1	0.027	25.1310086250132	13.71638463250939	8.400065385639804
1163	3	1	0.027	24.63006906052199	15.664768695288362	9.658551980545724
1162	3	6	0.053	24.88737949166817	15.818580318287776	7.560549943883592
1161	3	1	-0.106	25.34295660371529	15.236173464478007	8.458928748443551
2877	3	6	0.053	26.461613907397112	15.373327695094632	8.536149815131202
1165	3	6	0.053	24.44609803655256	14.833800888788108	10.407666638651978
1164	3	6	0.053	25.075179817027653	16.546857354230305	10.200478234965871
1454	3	6	0.053	21.486707216498687	11.939035522349482	10.873090048345862
365	2	1	0.027	24.45549241197406	18.108304156278848	13.869042018643029
2104	5	6	0.053	28.25134444133592	12.88818463855298	6.572565301665667
2103	5	1	0.027	28.19344064564916	12.446925659539575	5.609258258188196
359	2	8	-0.1595	23.648397229643848	15.658750478583023	15.104975025548946
300	3	2	0.08	22.36922386443493	16.436954736382596	10.089260886614902
378	2	6	0.1268	24.82584039687367	13.485629456684544	13.931080697256585
711	2	4	-0.1268	29.151376671577715	16.620681415179163	6.144917606025821
712	2	6	0.1268	28.440011954203893	16.227780515135755	5.337257969919291
1451	3	8	-0.1595	21.59248569745731	12.312445964878943	8.763485506083637
376	2	6	0.1268	26.06251531946799	11.724999429546894	15.360918251877903
301	3	6	0.053	22.62473819997489	16.052698700919734	11.075070325648104
358	2	4	0.0265	24.46126686787594	14.788939403261487	15.72256610083014
377	2	4	-0.1268	24.89909452715603	13.521390123642986	14.991914199865064
375	2	4	-0.1268	25.54113426684556	12.562376277032246	15.808797067576233
360	2	1	0.027	23.104086456820927	16.962691360208538	15.58506022449248
2345	5	4	-0.1268	23.323481279796876	17.37257202596456	5.495733822379247
1442	4	4	-0.1268	29.099731358119524	12.28561606313674	12.550918773598362
1443	4	6	0.1268	28.95470588937692	13.290232447413704	12.134265138989209
1445	4	6	0.1268	27.10327676241511	11.724203098127	12.252574016500535
364	2	6	0.053	22.403629609877804	17.317632224093728	13.568244305810556
1059	2	6	0.053	26.76966940663401	17.856668345962518	11.091472783340858
363	2	1	-0.106	22.981812084019687	17.867556728510007	14.396795586198214
713	2	4	-0.1268	28.636582091188377	17.706316660135194	6.8530932128106254
714	2	6	0.1268	27.785191225407186	18.04502274422528	6.308486000929368
297	3	1	0.027	22.217890059521604	18.02720376908575	10.231606658214057
2990	10	6	0.1268	28.685217865208376	17.666584569412326	13.69814563372992
2992	10	6	0.1268	28.154688889412324	15.461570208145185	14.53502461209194
2991	10	4	-0.1268	28.425170966221067	16.233265477850757	15.234332274449647
2989	10	4	-0.1268	28.555146720272734	17.511114848810188	14.759509902954036
2347	5	4	-0.1268	21.978519168880872	17.144898362278354	5.3066563659624375
1023	6	6	0.1268	37.35769248906876	14.139002456988996	14.31471250745946
2945	6	4	-0.1268	32.42513964606952	14.363077026390869	15.439234566890098
204	6	6	0.1268	36.2033886472557	13.299155927375043	10.790587040870149
1954	4	4	0.0265	32.24849153016886	33.32687780191715	10.640472551028449
1441	4	6	0.1268	31.191644950226504	12.559217728187113	13.164523208850657
203	6	4	-0.1268	36.58764395444978	12.491907333657103	11.487547744422796
1440	4	4	-0.1268	30.299954356990664	11.896332461076684	13.1983572289716
2120	5	4	-0.1268	31.038083992415647	12.36789382578826	5.55732325898517
838	6	6	0.1268	32.64300269389202	15.16862523592234	11.987644374751772
2161	6	6	0.1268	36.31200502305832	14.156993681020928	6.33172847617025
205	6	4	-0.1268	35.60925838068326	11.769425654133446	12.181363907278635
2160	6	4	-0.1268	36.96062902904504	14.48611949407622	7.143939026238247
710	2	6	0.1268	30.79359013721812	15.173045098301245	6.134746084670947
707	2	4	-0.1268	31.079463857262763	16.49759729263154	7.725769273642816
709	2	4	-0.1268	30.41992933892511	16.11655419393618	6.573307397610515
708	2	6	0.1268	31.935858449213967	15.91246723844913	8.05191779275817
206	6	6	0.1268	34.487237795474975	11.903923376492491	12.021770885276318
840	6	6	0.1268	34.93232673864862	15.713824881268923	12.869426872651122
2158	6	4	-0.1268	36.50122510153453	15.61368517996199	7.954498622493488
2159	6	6	0.1268	35.550438129504165	16.161752063060934	7.745666059161829
2156	6	4	-0.1268	37.34126666584245	16.020418896465234	8.967742436366485
824	6	6	0.053	36.61362171185438	16.585954932659536	13.016964396304928
839	6	4	-0.1268	34.11909447605959	16.5063951550514	12.762461715457125
2157	6	6	0.1268	36.912223195713054	16.856958292736174	9.680958564357772
837	6	4	-0.1268	32.868026516974496	16.15208791124432	12.30032919407459
836	6	6	0.1268	30.875818136772	16.753584780275915	12.031462942517766
835	6	4	-0.1268	31.838863060111088	17.08647465147758	12.377414238617638
823	6	6	0.053	36.8488260341383	16.451440461821022	14.736677369856132
2948	6	6	0.1268	33.49624409808561	12.928081928703968	14.359767165311412
2117	5	6	0.1268	34.19561463264736	11.560436293271843	6.324706075501249
1022	6	4	-0.1268	37.62001890437424	13.681105775993434	15.22692961759439
2119	5	6	0.1268	32.92175035491472	13.447424576685192	5.422957285126673
706	2	6	0.1268	31.157951416617223	17.927352789877144	9.235761980302154
705	2	4	-0.1268	30.483752375891456	17.57719402340497	8.411047673604738
822	6	1	0.027	36.80267961844699	17.24178966318619	13.928280311075142
820	6	4	0.0265	34.326773667579225	17.668291786748547	13.516709375256218
821	6	8	-0.1595	35.599366594258285	17.93189156333181	14.066717320739023
2118	5	4	-0.1268	32.406372348654266	12.48987074525213	5.7590125172540025
2121	5	6	0.1268	30.619314210827028	13.217130442010696	4.997357803386483
2946	6	6	0.1268	32.2735821018197	15.048315844225357	14.562334311704245
2947	6	4	-0.1268	33.20796927782745	13.197245608303	15.300096493206931
366	2	6	0.053	24.703848870218945	18.79484807977385	14.62213115533284
299	3	6	0.053	23.15471344394156	18.47386405177363	10.64257605618677
2987	10	4	-0.1268	29.15632081458623	18.427772142443857	15.637524138141934
368	2	8	-0.266	24.53567707226177	18.74228454791475	12.64251234863994
1057	2	6	0.053	26.279012304106104	18.587696041873716	13.50919535292475
2833	2	6	0.053	22.46595329922984	18.781345317337585	14.6932300241417
307	3	6	0.1268	22.42889986172797	21.175257422840986	9.983183437264335
700	2	6	0.053	26.601310774793465	18.17945975335172	9.140682936360388
1058	2	1	0.027	26.706951835511983	18.94047037448056	11.326994974294038
1056	2	2	0.08	25.91254612583592	19.20359799247632	12.682132379907626
1060	2	6	0.053	27.761696990552338	19.30422749419805	11.493715302081098
1054	2	6	0.053	25.202461250651925	21.04655472220478	13.63844005835907
695	2	8	-0.1595	28.844344955171557	19.3149453394236	8.74681057719259
694	2	4	0.0265	29.296979500634297	18.213350978225616	8.008007262210175
698	2	6	0.053	27.620202334282908	20.072570201967032	7.290026207879947
696	2	1	0.027	27.660229330189303	20.009120181183302	8.384693410486857
703	2	6	0.053	25.443743908366866	18.913119650559487	7.243483330959759
701	2	1	0.027	25.19114136178886	19.42907251286575	8.149956731179854
702	2	6	0.053	24.4366591013886	18.95803780040521	8.758602756453067
697	2	6	0.053	27.7751563875419	21.03922031422688	8.67651085682488
699	2	2	0.08	26.391203600832323	19.28766398716136	9.016572303155431
1750	2	6	0.053	23.731623135839836	19.699321993802528	6.527281311150393
1754	2	8	-0.266	26.2693692942038	20.65201026735193	5.33159805452741
704	2	8	-0.266	24.7643387986873	20.78374973547828	7.865630810877726
1061	2	8	-0.266	26.04916264346885	19.7461130168033	10.357186803836964
1749	2	2	0.08	24.11652517438148	20.668280365929554	6.657832342962018
1751	2	1	0.027	24.928151792294667	21.11644276855477	5.416154820231844
1746	2	1	0.027	22.90377223595695	21.533152960833892	6.78477695770921
1748	2	6	0.053	22.418721165830547	21.43905040773363	5.8507567766174455
1747	2	6	0.053	22.35914283090812	21.114191544348863	7.632529127292155
1055	2	6	0.053	26.138805868635504	21.374855476450392	12.1202109017147
1053	2	1	0.027	26.00854187701958	20.68967587506475	13.012679753844129
2224	2	6	0.1268	26.38558166468541	22.70599832755963	8.521262910184321
1071	2	6	0.1268	25.73987239526593	23.21226346949601	14.433067872872517
1745	2	8	-0.1595	23.09986312888785	22.95722553805624	7.072729640771909
1744	2	4	0.0265	21.92939849714149	23.612188144664465	6.748389795218806
1051	2	4	0.0265	26.334367574695097	21.244628070298667	15.157545747297297
1052	2	8	-0.1595	27.00215813355719	20.89966361336393	14.058082201467911
2221	2	4	-0.1268	27.61425045729778	23.90097642124719	9.885398592578406
2222	2	6	0.1268	28.54627463095965	23.747223743499656	9.2975798735724
1753	2	6	0.053	24.84399196983391	22.206827352581332	5.137663766518844
1070	2	4	-0.1268	25.75402425096903	22.55904199160457	15.26025477027658
1550	10	6	0.1268	29.682495486840786	21.57787672279963	13.951941051994517
296	3	8	-0.1595	21.838972526359804	18.638492678661105	9.026726724061554
2226	2	6	0.1268	24.29975774777588	22.89975069665769	9.821835240621692
2223	2	4	-0.1268	26.39935857948541	23.37303659104064	9.444532245693113
2225	2	4	-0.1268	25.20378574374597	23.38115389223381	10.185452025693367
2988	10	6	0.1268	29.5293078227498	19.32013399883857	15.25938258266492
2217	2	4	-0.1268	26.50709082600347	24.41826794728316	11.903425095925051
2219	2	4	-0.1268	27.630443629348555	24.411425627425967	11.140308680147797
2206	2	4	0.0265	25.250263490582743	24.02927695932497	11.448799322296484
2207	2	8	-0.1595	24.017925233505107	24.24781943248249	12.161899222037675
1216	2	6	0.1268	22.03997146013384	21.32760016808613	13.742166929462194
2094	5	6	0.1268	37.6150431362055	35.32028493202033	6.621629009104666
116	2	8	-0.266	27.862298290602634	22.78175559838196	5.011822690208099
1551	10	4	-0.1268	29.354471111081764	22.99553661780264	15.74509671547126
2106	5	2	0.08	26.89577443302533	12.04312167299164	5.050272460693624
2281	6	6	0.1268	36.84410630702954	19.36627352584981	5.353703303877092
1546	10	6	0.1268	33.058486964811664	23.67144836820519	15.798890737873393
1295	10	4	-0.1268	36.46866819388519	22.23675572319716	15.276821340864812
990	6	1	0.027	36.67938249247176	19.92323091414319	10.386040944707675
991	6	6	0.053	36.088916368495575	19.859742762397417	11.29227221161207
2365	14	6	0.1268	37.426949229350726	22.56820639445456	6.539877333282133
1547	10	4	-0.1268	31.44882932736929	22.546084394948757	14.768271482162223
1545	10	4	-0.1268	31.959895709369064	23.403356886079237	15.744947708564329
831	6	4	-0.1268	33.21580210097526	18.54454783554866	13.71766112570175
487	2	6	0.053	32.372145154970184	23.09850628654747	7.0804523599139495
502	2	6	0.1268	31.481078252228563	18.82540622326787	5.242228355577468
497	2	4	-0.1268	34.27438306246762	20.240839413820385	6.760786848991007
498	2	6	0.1268	35.186486695794244	20.082244892883534	7.350250642640226
500	2	6	0.1268	33.474103125536615	18.306417082418854	6.832286641495204
499	2	4	-0.1268	33.335426822210664	19.24248089965941	6.315485548856022
501	2	4	-0.1268	32.15021391360437	19.62525897444861	5.580910002568016
992	6	6	0.053	36.604909398289465	18.94497539714641	9.79809787180627
496	2	6	0.1268	34.985145497959095	22.21251437151668	6.420562408235038
495	2	4	-0.1268	34.18490725171654	21.50409372192229	6.2091521710659086
503	2	4	-0.1268	32.037453206463084	20.96058526277574	5.179963400510136
989	6	8	-0.1595	36.39412164064217	21.036829460763933	9.546783796592768
1008	6	6	0.1268	34.076515230441856	19.53077111357583	9.500359899957797
1007	6	4	-0.1268	34.05864920288224	20.547456055091654	9.94401949159462
988	6	4	0.0265	35.126524958580845	21.452211874283368	9.954179409119256
484	2	4	0.0265	33.02989532267078	21.88515595031807	5.519005415269356
485	2	8	-0.1595	32.76778350646691	23.133943909800163	5.021168917376854
486	2	1	0.027	32.64055848782626	23.81470626259938	6.295959757456093
488	2	6	0.053	33.61097882890337	24.22682383779503	6.540597415655951
834	6	6	0.1268	31.34879682314472	19.11502326205003	13.129937707323258
832	6	6	0.1268	33.43295380059614	19.43411024660977	14.302955008571304
1297	10	4	-0.1268	36.68318531174405	22.759426962934064	14.034757860759502
1005	6	4	-0.1268	32.78662211223531	21.079212334975583	10.334665345455122
1006	6	6	0.1268	31.844689200282787	20.51141707728897	10.317188688605818
833	6	4	-0.1268	32.025220832065386	18.253973959670176	13.046377041782264
1298	10	6	0.1268	36.83064672584537	22.09608744954872	13.238807546499515
1548	10	6	0.1268	32.057455723860194	22.24038827206398	13.944466720226442
999	6	4	-0.1268	34.89171927983186	22.781264964452724	10.454347305007763
1003	6	4	-0.1268	32.60077575896949	22.35165144496741	10.831500158175649
1300	10	6	0.1268	36.89528519262572	24.617938631492347	12.823188342261776
158	2	8	-0.266	30.162012196079488	24.14909901461994	6.101435314498999
1000	6	6	0.1268	35.69151798380813	23.56347763175968	10.412958559407606
1296	10	6	0.1268	36.3510539762132	21.147852204498665	15.430510460284234
1001	6	4	-0.1268	33.610367317338635	23.240004542072697	10.801716287448428
1004	6	6	0.1268	31.5638094718276	22.55885940787465	11.138943549758334
1002	6	6	0.1268	33.59575619366291	24.24443149953532	11.353255264399598
1299	10	4	-0.1268	36.79236854731088	24.13991592457759	13.803240850776447
1549	10	4	-0.1268	30.075814834811784	22.244619399613487	14.774821352353694
160	2	6	0.1268	25.70302196019331	27.344053195881585	6.222447358877062
50	2	1	0.027	21.567785942735327	25.90402626085212	10.52794320102026
159	2	4	-0.1268	25.69141765641085	27.5033028776952	5.122082001764488
1764	2	6	0.1268	22.933201572835475	25.21820618359093	5.973261101031287
151	2	6	0.053	28.00505695470444	26.239612772833176	5.286870560525713
1763	2	4	-0.1268	21.971831831667792	24.78069539442639	6.052730113187996
1846	4	6	0.1268	27.59236603180236	26.862752186824736	15.80730405709671
1415	2	1	0.027	22.67351239165478	28.07976396971773	8.626247426489062
1308	2	2	0.08	22.69020997559529	28.52141269217644	15.382404849547182
1309	2	6	0.053	23.338644288577346	29.299028877620724	14.855213718610084
2214	2	6	0.053	22.07975840826885	28.32480664558636	12.85346055183062
461	2	4	-0.1268	28.339979171165403	31.02826432438324	6.947308598072622
150	2	1	0.027	27.55157319167854	25.234983229269904	5.461186104862472
152	2	6	0.053	27.64770638947587	24.834374026720205	6.501579945469971
2216	2	8	-0.266	22.70493363191256	27.37336487536569	14.617410156883722
53	2	8	-0.266	21.757006004274874	25.88989890361721	11.937233041017675
1416	2	6	0.053	22.93806389556505	27.034131381146317	8.183671277680475
51	2	6	0.053	22.5401915804782	25.77176580213691	9.942919941223776
2218	2	6	0.1268	26.7492011012616	24.842790682807948	12.920101520870771
2209	2	6	0.053	23.453695465006067	25.04717021369501	14.004500629337768
2208	2	1	0.027	23.868589061775605	25.382824547158	12.986576279451734
450	2	6	0.053	28.052827418650963	27.283649175801813	8.565671523418183
451	2	6	0.053	28.785147655986638	26.690212026800666	9.960972796743413
449	2	1	0.027	28.84148314467728	27.52367546171566	9.19520163571402
2211	2	2	0.08	22.989791190242457	26.469898326106204	12.293278368442806
2210	2	6	0.053	24.775932821705556	25.79421783910867	13.36305128897652
2212	2	6	0.053	23.54226585400445	27.002026372518277	11.324748037112109
1567	2	6	0.1268	27.35292318935455	29.04125494380876	14.878298950398914
2220	2	6	0.1268	28.59172180115708	24.68301576048573	11.627785568305132
1561	2	6	0.053	26.796484307321577	27.38568302428456	10.690002724983731
443	2	8	-0.1595	28.965761542714	28.604715902709117	6.804931501701378
2215	2	6	0.053	23.958908211457523	28.13082962864232	13.150894931223917
1563	2	6	0.053	26.022233578525015	28.07611615098475	8.176694786597956
1560	2	2	0.08	27.0446573095989	28.50257044243215	10.236765928813208
2213	2	1	0.027	22.93348539525589	27.641320624609023	13.238965757095086
1566	2	4	-0.1268	26.76284909852832	29.93859728374813	14.59404342615649
452	2	8	-0.266	28.418749809652848	28.64508525399335	10.028199934329226
1565	2	8	-0.266	24.82546007130549	28.744248440268095	9.597177214759745
1562	2	1	0.027	26.1427551411039	28.72742687393039	9.004708297841871
442	2	4	0.0265	28.5834061190518	29.825786752690615	6.251775412007634
1556	2	8	-0.1595	27.49235682531368	29.823292188616357	12.273259758678169
1557	2	1	0.027	26.59153438047261	29.53917053722661	11.270969342455848
1558	2	6	0.053	25.604134276829285	29.35845869586886	11.612718206308328
1555	2	4	0.0265	26.83409871462077	30.41928190764926	13.274224256711369
1413	2	2	0.08	23.768654288197272	29.16941444008446	8.597567643021183
1414	2	6	0.053	24.27211293882544	29.34030069182516	7.610296814423908
1564	2	6	0.053	26.292858136619003	29.777449149266527	8.568749198437361
1410	2	1	0.027	23.249446073969963	30.66836025867091	9.081914210905424
1559	2	6	0.053	26.554390447714358	30.498288687429845	10.688392603453629
1411	2	6	0.053	23.521257883868028	30.96025814427957	10.11403227194474
462	2	6	0.1268	28.27899336363377	30.965723218002545	8.054519475957317
1418	2	8	-0.266	22.024351667541264	28.157577678238265	9.904154298072894
1568	2	4	-0.1268	25.978485983155124	30.56221136202315	15.51461566618768
1417	2	6	0.053	22.05284872781863	28.378959034418973	7.812264836137163
1409	2	8	-0.1595	21.767568069562675	30.87849348217002	8.968477515593124
149	2	8	-0.1595	26.10432229817977	25.155268393468457	5.250438864997211
628	4	6	0.1268	37.824200070396216	31.012580124124383	15.493698053125325
105	4	6	0.1268	33.98227733593785	27.153264678114557	15.051561314876826
446	2	6	0.053	29.749052367760054	29.718799167322626	8.443488135019734
546	4	6	0.1268	30.06661965002734	30.816962102312942	13.143718951464477
544	4	6	0.1268	30.461871816871124	28.424969088398846	13.078075296344474
97	4	6	0.1268	36.920038854815445	29.529865009052973	13.062633864304892
1302	10	6	0.1268	36.61006905686364	26.074209040474337	14.528093216037634
494	2	8	-0.266	30.42076871857377	26.72575851711998	7.409053532662157
447	2	2	0.08	30.250929611179007	27.6876366772926	8.403853293849117
444	2	1	0.027	30.050788926949267	29.002670415434025	7.718019582873703
1530	1	4	-0.1268	36.76819782075746	30.887627420818927	8.882927560666532
542	4	6	0.1268	30.826739730922	27.092911166525585	14.872083282309278
526	4	4	0.0265	30.34925762705229	30.91505029833805	15.326104818725998
490	2	6	0.053	31.66388707798264	25.57172996051576	5.39249079690627
99	4	6	0.1268	36.34484974692147	28.56292959310545	11.032912433185682
98	4	4	-0.1268	35.78112368208214	28.155209141168584	11.891103938836077
2033	4	6	0.1268	33.8358655464635	29.20938174367151	7.533140755964908
448	2	6	0.053	31.119667909540876	27.70557065850976	9.040525507072122
543	4	4	-0.1268	30.511649298407026	28.99024858634873	14.02327518374983
103	4	6	0.1268	33.37534002324737	26.151259444889607	12.767884548969649
541	4	4	-0.1268	30.71705262044965	28.21512473263472	15.14593097812193
493	2	6	0.053	31.280724892068875	25.08539854653251	8.447811615241932
491	2	1	0.027	31.48737407425326	25.761464250825448	7.490282634573839
492	2	6	0.053	32.422319444260765	26.27041301696226	7.781557051652445
489	2	2	0.08	31.528944814031288	24.83160106203337	6.260176920398307
100	4	4	-0.1268	34.7008143870771	27.28396214775553	11.771941410728733
101	4	6	0.1268	34.49083593949334	26.67345572958559	10.88855885346694
102	4	4	-0.1268	34.119174700714595	26.933188493991764	12.942903899544948
445	2	6	0.053	30.90666432207316	29.283833926560824	7.132348600875824
1972	4	6	0.1268	32.78190017449755	30.38384390256744	12.55413168749104
104	4	4	-0.1268	34.47988470308252	27.492052516892137	14.147276630946973
96	4	4	-0.1268	35.946574981391294	28.89570205757905	13.027972273199236
1531	1	6	0.1268	36.04315161028821	30.102001402969545	8.748945152805963
2032	4	4	-0.1268	33.52632369496511	30.076030626672463	6.912515666231689
